"SPECIES_CD","LIFE_STAGE","PRES","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","SD_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Mean_Sum_Temp","Mean_Sum_DO","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_DO","Mean_Win_Sal"
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267604.154393566,119114.13656626,"3",48.2842712402344,-0.484204471111298,0.012589979916811,0.174401998519897,-0.0390506982803345,-0.00125928805209696,-13,-7,1,30.3572273254395,5.80388498306274,35.3945617675781,22.2692737579346,7.03797578811646,30.8188610076904
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267641.30752417,120127.962389453,"3",15,-0.305633336305618,0.00204434292390943,0.0244154892861843,0.00971341133117676,-0.0003310760948807,-13,48,1,30.3353633880615,5.81686925888062,35.3792572021484,22.2896938323975,7.0441575050354,30.3499965667725
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267710.964895757,119881.273421878,"3",19.1421356201172,-0.407925754785538,0.0276763793081045,0.378491014242172,-0.105683602392673,4.52071908512153e-05,-13,48,1.00000298023224,30.3403625488281,5.81235599517822,35.3669166564941,22.2860279083252,7.04901361465454,30.4866275787354
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267799.550724368,119472.941220279,"11",0,0.363119691610336,0.168206498026848,2.35365509986877,0.440414011478424,0.247561201453209,402,48,1.00007998943329,30.3488445281982,5.80521202087402,35.3564033508301,22.2795505523682,7.05307340621948,30.7023639678955
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",268537.664856235,114217.95925353,"3",24.1421356201172,-0.788058459758759,0.0840707197785378,1.18026196956635,0.0215089302510023,0.0290544703602791,-13,104,1,30.4550457000732,5.75170850753784,35.8419151306152,22.192045211792,6.80905914306641,32.6912612915039
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266130.753634723,110590.097832014,"3",2081.98486328125,-0.304800391197205,0,0,0,0,-13,104,1,30.5153923034668,5.7381649017334,35.761791229248,22.1686096191406,6.68895530700684,32.5690383911133
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",265742.828848386,109621.104480525,"8",1921.51806640625,-0.771774888038635,0.0226132608950138,0.316020905971527,0.0254411697387695,0.0221889708191156,-13,48,1,30.5277252197266,5.73158550262451,35.6413688659668,22.1899299621582,6.76202630996704,32.449348449707
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",263339.50450454,109180.89320714,"3",335.771636962891,-0.543670177459717,0.0622761100530624,0.863978505134583,-0.241470903158188,-0.106604598462582,402,48,1.00000894069672,30.520320892334,5.7251615524292,35.5109748840332,22.1594161987305,6.91854095458984,31.6285419464111
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",262734.984841708,106447.402458566,"3",2943.55346679688,-1.13377070426941,0.0146623095497489,0.202193796634674,-0.0454807281494141,-0.000788384408224374,-13,48,1.00000095367432,30.5546646118164,5.66422653198242,35.5109748840332,22.2009620666504,6.93649339675903,30.6813049316406
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266620.129481616,125597.625864259,"4",12.0710678100586,-0.364517241716385,0.0287866909056902,0.403976708650589,0.12559150159359,0.059716809540987,-13,48,1.00000202655792,30.2204856872559,5.88187551498413,35.5576553344727,22.4309177398682,7.27400922775269,26.4606056213379
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266439.169006173,125991.106961579,"4",40,-0.45685887336731,0.0329503081738949,0.456538796424866,0.0802417993545532,0.036250039935112,-13,48,1.00000298023224,30.2128353118896,5.88874959945679,34.8443756103516,22.4454116821289,7.35205507278442,26.0708961486816
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266331.884452881,126332.888046139,"3",10,-0.440528213977814,0.00905741099268198,0.117084696888924,-0.0359922610223293,-0.0117581896483898,-13,48,1.00000095367432,30.2057514190674,5.8932089805603,34.046085357666,22.457103729248,7.4244647026062,25.746898651123
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266345.438799291,126844.762767997,"3",17.0710678100586,-0.387825757265091,0.0127986902371049,0.170902699232101,-0.0586763583123684,-0.00157441303599626,-13,48,1.00000095367432,30.1931686401367,5.8938422203064,32.4788627624512,22.4741744995117,7.55572128295898,25.2837409973145
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266349.07251533,127126.164307344,"3",20,-0.357540100812912,0.0165764503180981,0.229783102869987,0.0139845600351691,0.00372959394007921,-13,48,1.00000095367432,30.1860332489014,5.89427900314331,31.4639167785645,22.4827404022217,7.62964153289795,25.02663230896
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266339.638585939,127203.66422959,"3",10,-0.348487436771393,0.0173081606626511,0.244251698255539,0.0596617497503757,0.0498703494668007,-13,48,1.00000095367432,30.1840496063232,5.89478015899658,31.1624355316162,22.4850082397461,7.64965963363647,24.9512424468994
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266431.569525283,127523.169228794,"3",10,-0.304800391197205,0.00126575294416398,0.0153044499456882,0.0108476895838976,0,-13,48,1,30.174919128418,5.89243650436401,29.8027477264404,22.4943237304688,7.74542617797852,24.6679439544678
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266328.067520305,128321.387430006,"3",17.0710678100586,-0.33107191324234,0.0076369890011847,0.104919999837875,-0.0296508092433214,-0.0091512780636549,-13,48,1,30.1540374755859,5.89647245407104,26.3172264099121,22.5126190185547,7.94449758529663,23.9175186157227
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266502.478427898,128632.44009348,"4",19.1421356201172,-0.30487585067749,0.000388926593586802,0.00398281496018171,0.00165176403243095,-0.000483167706988752,-13,48,1,30.1430339813232,5.89135456085205,24.4768238067627,22.5204772949219,8.05771923065186,23.6214370727539
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266578.643768182,129894.617614477,"4",10,-0.885075569152832,0.192594200372696,2.67950296401978,-0.415107488632202,0.0585518218576908,-13,-7,1.00007200241089,30.1118812561035,5.87972831726074,20.6536045074463,22.5300197601318,8.23933887481689,22.961275100708
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266706.982585077,129963.941483857,"4",12.0710678100586,-1.03501307964325,0.104239203035831,1.36490297317505,-0.401408195495605,0.0513828285038471,-13,-7,1.00009405612946,30.1082572937012,5.87561655044556,20.1872940063477,22.5307655334473,8.2666130065918,22.9373397827148
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266996.236753349,130020.77787524,"3",17.0710678100586,-1.09198665618896,0.0629410669207573,0.85765928030014,-0.12837789952755,-0.0327514596283436,-13,-7,1.0000079870224,30.1025829315186,5.86793947219849,19.4113273620605,22.5318069458008,8.31489086151123,22.9382514953613
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266800.152894098,130431.904225185,"3",20,-1.13102829456329,0.0382690504193306,0.488665014505386,-0.229554697871208,0.0137781295925379,-13,-7,1.00002002716064,30.1023845672607,5.8607873916626,21.7012729644775,22.5165271759033,8.15553665161133,23.3177146911621
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266822.901317136,130707.863853712,"3",14.1421356201172,-1.09389615058899,0.0839778110384941,1.04351198673248,-0.499605685472488,-0.0368591584265232,-13,-7,1.00008904933929,30.0999984741211,5.85162353515625,22.926399230957,22.5062503814697,8.06986427307129,23.5870513916016
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266869.746712246,130989.483214141,"3",5,-0.963971734046936,0.162840202450752,2.16258597373962,-0.867797613143921,-0.0652111694216728,-13,-7,1.00021302700043,30.0974082946777,5.84118032455444,24.2080421447754,22.4950046539307,7.98128604888916,23.8736820220947
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266945.46277535,131126.12349107,"3",15,-1.10300707817078,0.0483733117580414,0.629406273365021,-0.321395397186279,0.00969943962991238,-13,-7,1.00003302097321,30.0954608917236,5.83463907241821,24.7694778442383,22.489315032959,7.94286441802979,24.031457901001
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266982.151257654,131227.118539591,"3",14.1421356201172,-0.99057811498642,0.134639993309975,1.83906197547913,-0.408084213733673,0.114239297807217,-13,-7,1.00010001659393,30.0942649841309,5.83013391494751,25.2092151641846,22.4850234985352,7.9132251739502,24.1432285308838
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267247.6439003,131405.702088813,"3",5,-0.825504720211029,0.150693595409393,2.11611700057983,0.360438585281372,0.169959500432014,-13,-7,1.00002300739288,30.0897407531738,5.8166332244873,25.9630851745605,22.4758262634277,7.86245203018188,24.4646224975586
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267227.301389777,132052.565303399,"3",20,-1.16428577899933,0.0286205392330885,0.363267511129379,-0.205361798405647,0.000137860595714301,-13,-7,1.00001394748688,30.0856304168701,5.79281044006348,28.8222370147705,22.4465560913086,7.67811393737793,24.9856986999512
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267227.426073226,132227.601214758,"3",12.0710678100586,-1.19563364982605,0.140095695853233,1.76558899879456,-0.608270227909088,0.00384636293165386,-13,-7,1.00018298625946,30.0844535827637,5.78569221496582,29.5451984405518,22.4377861022949,7.63205623626709,25.1157169342041
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267463.161251906,132920.068469619,"3",15,-1.90103209018707,0.32377490401268,4.41966009140015,-0.813657820224762,0.331170499324799,-13,-7,1.0005270242691,30.0764789581299,5.7480525970459,31.821985244751,22.3968238830566,7.47157144546509,25.7128467559814
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269066.340054741,133890.959326925,"3",10,-0.70702999830246,0.229053899645805,3.16324591636658,0.733712196350098,0.0738385021686554,-13,-7,1.00014305114746,30.0490264892578,5.64427280426025,31.911922454834,22.2907180786133,7.28861141204834,27.2456645965576
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269105.925410124,134398.548093091,"3",14.1421356201172,-1.03685808181763,0.14515520632267,1.97240304946899,-0.249678403139114,0.0231171101331711,-13,-7,1.00009596347809,30.0422611236572,5.60818767547607,31.0422210693359,22.2436943054199,7.25605154037476,27.2648429870605
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269336.209725987,135146.417146551,"3",14.1421356201172,-0.838223397731781,0.102598801255226,1.43975496292114,0.209705606102943,0.14553590118885,-13,-7,1.00001299381256,30.0308990478516,5.54916858673096,29.1596717834473,22.1700572967529,7.24691820144653,27.3671836853027
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269370.363278597,135342.680054495,"3",17.0710678100586,-0.670479536056519,0.125608995556831,1.75850796699524,-0.0807299613952637,0.0619625188410282,-13,-7,1.00001001358032,30.0282421112061,5.53455877304077,28.6442089080811,22.1522731781006,7.25368070602417,27.3699607849121
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269609.587015655,138799.248880917,"4",14.1421356201172,-0.909653186798096,0.111549399793148,1.51018095016479,-0.467944413423538,0.0305083002895117,-13,-7,1.00007998943329,30.077522277832,5.54692697525024,31.5819320678711,22.1308288574219,7.15218305587769,28.7929706573486
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269832.59585624,138229.881446851,"5",29.1421356201172,-1.09037709236145,0.0399161800742149,0.527412474155426,-0.11902330070734,0.0466731190681458,-13,-7,1.00001204013824,30.0590476989746,5.51583433151245,29.9975643157959,22.1029319763184,7.20398759841919,28.5274486541748
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",270084.686345508,137101.215249568,"3",15,-1.0456348657608,0.057137131690979,0.747464120388031,-0.356006592512131,0.0020560200791806,-13,-7,1.00004005432129,30.0249271392822,5.45952844619751,26.7052879333496,22.0532245635986,7.30727291107178,27.9543113708496
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269996.875575937,136984.431826055,"3",10,-0.82158762216568,0.151914000511169,2.09087896347046,-0.601775884628296,-0.214303195476532,-13,-7,1.00006699562073,30.0213432312012,5.45356321334839,26.2531127929688,22.0490303039551,7.32105493545532,27.8195304870605
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269579.784510552,135845.616416891,"3",5,-0.539953351020813,0.132607504725456,1.8484799861908,-0.248714402318001,0.0154946902766824,-13,-7,1.00002205371857,30.0200481414795,5.49229049682617,27.1001129150391,22.1019153594971,7.29303407669067,27.4259128570557
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",280833.186425462,124487.11340811,"3",548.259033203125,-0.566074550151825,0.0246591307222843,0.343447387218475,0.108869597315788,0.0648415684700012,-13,104,1.00000202655792,30.4059810638428,5.96190452575684,35.5109748840332,22.8015747070312,6.93706321716309,36.1112022399902
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269612.110217628,138829.173547516,"4",26.2132034301758,-0.998177886009216,0.00791321787983179,0.102600298821926,-0.038521770387888,0.0040312372148037,-13,-7,1.00000095367432,30.0783863067627,5.54829263687134,31.6568031311035,22.1319713592529,7.14967203140259,28.8137664794922
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269854.668322788,138235.905156553,"3",42.4264068603516,-1.14094197750092,0.00634586112573743,0.0889387577772141,-0.000232219696044922,-0.000278860912658274,-13,-7,1,30.0591049194336,5.51584339141846,30.0117092132568,22.1028079986572,7.20353317260742,28.5399398803711
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",270006.96553379,137614.472134108,"3",30,-0.967406749725342,0.0022279869299382,0.0298278108239174,-0.0112757701426744,-0.000230839199502952,-13,-7,1,30.0399742126465,5.4839916229248,28.2039737701416,22.0744495391846,7.26070308685303,28.2275657653809
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267476.828906384,132933.800235833,"3",20,-2.11609673500061,0.112611100077629,1.55895102024078,-0.0435748100280762,0.123957097530365,-13,-7,1.00003099441528,30.0762348175049,5.74703550338745,31.8560218811035,22.3957939147949,7.46851634979248,25.7276668548584
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",281447.655911955,129459.155088692,"3",14.1421356201172,-0.79384857416153,0.0512811318039894,0.705567717552185,0.172473892569542,0.00557290716096759,-13,48,1.00000894069672,30.3470039367676,5.94285726547241,35.5547027587891,22.6735515594482,6.97028255462646,36.2496223449707
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",260815.190271258,105166.902271839,"3",5018.84326171875,-0.305136203765869,0.000709440209902823,0.00905794184654951,0.00347495102323592,8.19576671347022e-05,-13,48,1,30.5537567138672,5.62278366088867,35.0572509765625,22.1932601928711,6.92780303955078,29.6702747344971
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",260367.949887776,105178.189833721,"3",5193.16845703125,-0.304800391197205,0,0,0,0,-13,48,1,30.5488510131836,5.62516927719116,34.917049407959,22.1906337738037,6.92649459838867,29.5783195495605
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266140.701756111,110614.517931873,"3",2102.34008789062,-0.304800391197205,5.09682604388217e-06,4.52623207820579e-05,2.27689706662204e-05,0,-13,104,1,30.5150680541992,5.73828601837158,35.7648048400879,22.1681022644043,6.68734455108643,32.5707626342773
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269552.475327474,117677.288725791,"3",418.284271240234,-1.39031839370728,0.00498887710273266,0.0690735802054405,0.00462007522583008,-0.00267967605032027,-13,-7,1,30.3843326568604,5.76317977905273,35.2564392089844,22.2857894897461,7.1132025718689,31.9755344390869
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267234.556860333,132208.804176109,"3",12.0710678100586,-1.13585543632507,0.0929019972681999,1.32427203655243,0.185073405504227,0.190881505608559,-13,-7,1.0000159740448,30.0844879150391,5.7861704826355,29.4833488464355,22.4385166168213,7.63600492477417,25.108024597168
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267218.249362924,132053.627591103,"3",10,-0.888107120990753,0.158720001578331,2.20657706260681,0.0592026710510254,-0.0775669664144516,-13,-7,1.00002205371857,30.0857257843018,5.79288673400879,28.8452606201172,22.4463748931885,7.67665100097656,24.9830551147461
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267247.582601304,131417.887770729,"3",5,-0.815680921077728,0.153498500585556,2.15952396392822,0.390862196683884,0.179516300559044,-13,-7,1.00002503395081,30.0896739959717,5.81627702713013,26.0089778900146,22.4754009246826,7.85943126678467,24.4735431671143
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266977.147340062,131222.662204262,"3",12.0710678100586,-0.867786049842834,0.14013759791851,1.91564905643463,0.257115393877029,0.31276598572731,-13,-7,1.00007402896881,30.0943660736084,5.83044147491455,25.1893119812012,22.4852523803711,7.91457462310791,24.1361694335938
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267790.260963648,119519.422026656,"3",12.0710678100586,-0.304800391197205,1.39387603681485e-08,0,0,0,-13,48,1,30.347806930542,5.80607509613037,35.3570861816406,22.2803592681885,7.05281209945679,30.6766719818115
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266934.399689544,131127.175916414,"3",5,-0.750840663909912,0.17490990459919,2.44928193092346,0.427852898836136,0.126400202512741,-13,-7,1.00003302097321,30.0956020355225,5.83490753173828,24.7782688140869,22.4893493652344,7.94232511520386,24.0269947052002
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266874.828325267,130978.430471008,"3",14.1421356201172,-1.09111630916595,0.0424488708376884,0.555131793022156,-0.0914063528180122,0.0304736699908972,-13,-7,1.00001001358032,30.0974006652832,5.84138011932373,24.154914855957,22.4953956604004,7.98486042022705,23.8660774230957
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266824.873089194,130715.628414943,"3",10,-1.02755987644196,0.130170807242393,1.72900199890137,-0.675048112869263,0.0623005889356136,-13,-7,1.00017201900482,30.0999298095703,5.85130548477173,22.9733219146729,22.5058650970459,8.06660556793213,23.5966739654541
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266780.058300803,130429.588238794,"3",7.07106781005859,-0.823027193546295,0.281248509883881,3.58596611022949,-1.58350098133087,-0.298931390047073,-13,-7,1.00075495243073,30.102710723877,5.86127805709839,21.7466316223145,22.5164566040039,8.15267372131348,23.3155422210693
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267007.257148662,130229.102296381,"3",10,-1.03625512123108,0.0930599123239517,1.30281102657318,0.119437202811241,0.161645606160164,-13,-7,1.00001800060272,30.1007595062256,5.86145830154419,20.3909683227539,22.5240058898926,8.24543380737305,23.1625347137451
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266986.105942754,130036.23654332,"3",12.0710678100586,-0.9475137591362,0.20858059823513,2.8574481010437,-0.775394022464752,-0.144790902733803,-13,-7,1.00013303756714,30.1026096343994,5.86776399612427,19.5006351470947,22.5312538146973,8.30861568450928,22.952091217041
